date,open,high,low,close,vol,amount
2017-04-25,3427.73,3449.67,3422.65,3440.97,940721.0,107599355904.0
2017-04-26,3440.25,3466.57,3439.15,3445.18,1119400.0,131316580352.0
2017-04-27,3435.1,3449.27,3399.54,3446.72,1232984.0,134610944000.0
2017-04-28,3439.57,3439.9,3417.24,3439.75,1016323.0,113761009664.0
2017-05-02,3427.92,3436.31,3418.67,3426.58,927974.0,101635858432.0
2017-05-03,3421.76,3432.22,3403.08,3413.13,916696.0,97854119936.0
2017-05-04,3404.94,3421.4,3391.28,3404.39,1034820.0,106985955328.0
2017-05-05,3393.48,3395.45,3366.56,3382.55,1098953.0,117464940544.0
2017-05-08,3369.11,3374.16,3339.57,3358.81,1237492.0,126885429248.0
2017-05-09,3342.6,3358.05,3327.59,3352.53,767716.0,85528829952.0
2017-05-10,3350.65,3369.43,3336.0,3337.7,920826.0,102194978816.0
2017-05-11,3322.95,3359.6,3312.89,3356.65,1092528.0,111576375296.0
2017-05-12,3350.94,3387.27,3349.17,3385.38,933864.0,97522122752.0
2017-05-15,3391.59,3406.58,3391.59,3399.19,829776.0,92183330816.0
2017-05-16,3390.93,3428.85,3373.55,3428.65,1052424.0,112814104576.0
2017-05-17,3423.19,3433.97,3408.15,3409.97,997368.0,110553448448.0
2017-05-18,3387.67,3409.93,3383.94,3398.11,857595.0,88091164672.0
2017-05-19,3395.23,3405.94,3392.38,3403.85,714735.0,78397079552.0
2017-05-22,3400.59,3424.18,3391.17,3411.24,925395.0,99021119488.0
2017-05-23,3405.03,3434.77,3401.53,3424.19,1169110.0,126767857664.0
2017-05-24,3409.72,3424.17,3383.89,3424.17,835531.0,92620046336.0
2017-05-25,3414.4,3490.42,3413.22,3485.66,1307216.0,136634023936.0
2017-05-26,3479.62,3498.31,3473.04,3480.43,1032411.0,112585908224.0
2017-05-31,3495.07,3515.08,3474.92,3492.88,1048297.0,115968729088.0
2017-06-01,3485.22,3499.81,3476.43,3497.74,1031277.0,116088766464.0
2017-06-02,3491.59,3498.12,3470.2,3486.51,826680.0,92850749440.0
2017-06-05,3480.17,3484.12,3462.31,3468.75,797381.0,85609463808.0
2017-06-06,3464.38,3492.88,3460.45,3492.88,640893.0,77868793856.0
2017-06-07,3493.88,3537.09,3491.13,3533.87,1044199.0,124189286400.0
2017-06-08,3531.24,3562.27,3528.18,3560.98,902249.0,112035618816.0
2017-06-09,3561.24,3590.89,3560.63,3576.17,1011882.0,121700589568.0
2017-06-12,3570.22,3603.69,3565.9,3574.39,903811.0,117690802176.0
2017-06-13,3569.16,3584.41,3559.21,3582.27,751771.0,94223081472.0
2017-06-14,3571.25,3571.25,3530.27,3535.3,838107.0,106105323520.0
2017-06-15,3530.75,3542.28,3508.95,3528.79,826325.0,106053902336.0
2017-06-16,3522.97,3536.14,3514.39,3518.76,764527.0,91462287360.0
2017-06-19,3520.06,3554.91,3520.06,3553.67,797971.0,98572361728.0
2017-06-20,3560.79,3563.7,3539.51,3546.49,805095.0,98187591680.0
2017-06-21,3567.13,3587.99,3545.57,3587.96,878598.0,117147795456.0
2017-06-22,3583.56,3635.53,3581.34,3590.34,1355269.0,169418801152.0
2017-06-23,3583.44,3623.24,3569.32,3622.88,1051291.0,133975113728.0
2017-06-26,3627.02,3671.94,3627.02,3668.09,1346380.0,170736844800.0
2017-06-27,3665.58,3676.53,3648.76,3674.72,975587.0,123057233920.0
2017-06-28,3664.16,3672.19,3644.03,3646.17,979208.0,124465946624.0
2017-06-29,3649.25,3669.13,3644.73,3668.83,855894.0,111847268352.0
2017-06-30,3654.73,3669.76,3646.23,3666.8,815100.0,102459981824.0
2017-07-03,3667.23,3667.6,3633.78,3650.85,888208.0,115214688256.0
2017-07-04,3646.83,3646.85,3611.69,3619.98,950714.0,125350420480.0
2017-07-05,3611.9,3660.73,3610.46,3659.68,882324.0,120351563776.0
2017-07-06,3654.56,3666.77,3629.56,3660.1,1023792.0,132837130240.0
2017-07-07,3647.64,3657.11,3631.87,3655.93,1037354.0,123465392128.0
2017-07-10,3647.94,3667.85,3641.53,3653.69,1205919.0,141034618880.0
2017-07-11,3646.88,3701.21,3645.99,3670.81,1187608.0,145084366848.0
2017-07-12,3672.63,3691.58,3640.59,3658.82,1222877.0,143494594560.0
2017-07-13,3656.35,3690.48,3652.57,3686.92,1256695.0,146388680704.0
2017-07-14,3682.62,3703.09,3672.74,3703.09,1055140.0,121021448192.0
2017-07-17,3700.62,3716.47,3621.37,3663.56,1788216.0,196217257984.0
2017-07-18,3648.49,3667.54,3622.04,3667.18,1246220.0,141472284672.0
2017-07-19,3660.87,3731.05,3658.2,3729.75,1824777.0,198392446976.0
2017-07-20,3725.14,3750.19,3723.07,3747.88,1424100.0,169267150848.0
2017-07-21,3738.18,3751.69,3722.07,3728.6,1179412.0,141432635392.0
2017-07-24,3724.38,3755.19,3719.85,3743.47,1348687.0,154701873152.0
2017-07-25,3742.64,3752.16,3713.28,3719.56,1216720.0,133531656192.0
2017-07-26,3722.88,3738.53,3684.18,3705.39,1363252.0,146517999616.0
2017-07-27,3700.86,3716.69,3672.5,3712.19,1450029.0,161631223808.0
2017-07-28,3703.49,3725.54,3696.78,3721.89,1114113.0,125817864192.0
2017-07-31,3722.43,3746.52,3713.66,3737.87,1484290.0,160890126336.0
2017-08-01,3738.74,3770.4,3737.1,3770.38,1525465.0,173127581696.0
2017-08-02,3768.19,3784.35,3759.28,3760.85,1722933.0,189336780800.0
2017-08-03,3755.11,3766.35,3718.44,3727.83,1461539.0,164710465536.0
2017-08-04,3724.72,3738.73,3707.0,3707.58,1574700.0,168292663296.0
2017-08-07,3701.22,3730.78,3689.96,3726.79,1242315.0,134348537856.0
2017-08-08,3724.33,3737.33,3718.81,3732.21,1372419.0,146481872896.0
2017-08-09,3728.03,3739.0,3713.57,3731.04,1246799.0,137223602176.0
2017-08-10,3724.96,3746.86,3688.18,3715.92,1300851.0,148005175296.0
2017-08-11,3687.93,3700.49,3645.09,3647.35,1503874.0,161083473920.0
2017-08-14,3651.38,3698.37,3651.38,3694.68,1153084.0,140233900032.0
2017-08-15,3695.78,3719.29,3692.28,3706.06,1064448.0,124790628352.0
2017-08-16,3701.13,3707.14,3679.73,3701.42,1041341.0,127282167808.0
2017-08-17,3707.07,3722.62,3704.41,3721.28,1086562.0,137020006400.0
2017-08-18,3707.19,3733.49,3700.41,3724.67,965617.0,123078164480.0
2017-08-21,3731.84,3744.26,3728.62,3740.99,1003130.0,123911716864.0
2017-08-22,3745.75,3758.29,3734.56,3752.3,1002928.0,131131080704.0
2017-08-23,3747.61,3772.46,3741.72,3756.09,1049615.0,124081152000.0
2017-08-24,3755.89,3765.71,3729.09,3734.65,899473.0,107736023040.0
2017-08-25,3736.29,3795.97,3736.29,3795.75,1299409.0,150697082880.0
2017-08-28,3805.66,3866.94,3805.66,3842.71,1855763.0,236446285824.0
2017-08-29,3839.18,3847.93,3825.76,3834.54,1282270.0,158978686976.0
2017-08-30,3834.27,3854.71,3827.86,3834.3,1413528.0,166235127808.0
2017-08-31,3835.84,3840.2,3800.89,3822.09,1329449.0,157079207936.0
2017-09-01,3825.34,3843.62,3818.16,3830.54,1586455.0,182770434048.0
2017-09-04,3828.54,3847.09,3813.55,3845.62,1495663.0,175551070208.0
2017-09-05,3845.55,3865.29,3841.95,3857.05,1249641.0,145779752960.0
2017-09-06,3846.75,3858.25,3831.38,3849.45,1313987.0,155883307008.0
2017-09-07,3851.69,3858.16,3828.84,3829.87,1238841.0,156113403904.0
2017-09-08,3830.07,3843.02,3813.98,3825.99,1060365.0,134958587904.0
2017-09-11,3828.34,3850.74,3817.51,3825.65,1238840.0,154793902080.0
2017-09-12,3832.24,3849.39,3822.0,3837.93,1441902.0,187605319680.0
2017-09-13,3835.55,3847.78,3822.94,3842.61,954107.0,126254358528.0
2017-09-14,3843.57,3854.49,3820.09,3829.96,1153585.0,143111634944.0
2017-09-15,3826.14,3843.3,3818.52,3831.3,1224270.0,153477218304.0
2017-09-18,3832.96,3862.36,3832.96,3843.14,1179344.0,152841027584.0
2017-09-19,3849.88,3857.3,3820.29,3832.12,1124329.0,145528455168.0
2017-09-20,3830.15,3850.94,3827.89,3842.44,1011295.0,135041884160.0
2017-09-21,3843.26,3860.8,3837.38,3837.82,1110981.0,144132898816.0
2017-09-22,3826.46,3842.25,3816.82,3837.73,1006198.0,128360898560.0
2017-09-25,3829.22,3835.39,3811.12,3817.79,1039489.0,135980236800.0
2017-09-26,3810.33,3821.69,3808.38,3820.78,818694.0,101036335104.0
2017-09-27,3818.96,3832.57,3818.81,3821.2,856558.0,109299490816.0
2017-09-28,3821.59,3827.33,3813.75,3822.54,935440.0,115646341120.0
2017-09-29,3825.2,3852.22,3825.2,3836.5,933060.0,116056776704.0
2017-10-09,3910.12,3918.84,3876.03,3882.21,1355358.0,171941462016.0
2017-10-10,3883.0,3900.74,3855.47,3889.86,1125325.0,157979738112.0
2017-10-11,3886.82,3913.07,3885.5,3902.69,1044181.0,144152739840.0
2017-10-12,3902.02,3917.44,3897.55,3912.95,943409.0,123147247616.0
2017-10-13,3912.98,3927.17,3908.89,3921.0,901420.0,114314854400.0
2017-10-16,3926.28,3947.42,3913.32,3913.45,1213550.0,150823763968.0
2017-10-17,3910.79,3924.61,3900.48,3913.07,822412.0,106708451328.0
2017-10-18,3914.82,3944.41,3914.82,3944.16,1009698.0,126420377600.0
2017-10-19,3940.58,3944.04,3923.65,3931.25,1065272.0,133189853184.0
2017-10-20,3918.53,3928.96,3910.2,3926.85,729801.0,94529634304.0
2017-10-23,3930.89,3936.27,3920.66,3930.8,814849.0,100280909824.0
2017-10-24,3926.23,3959.5,3922.03,3959.4,930581.0,120192147456.0
2017-10-25,3958.17,3978.09,3954.0,3976.95,882054.0,106820313088.0
2017-10-26,3980.05,4013.6,3973.55,3993.58,1298954.0,170488610816.0
2017-10-27,3992.55,4024.46,3991.35,4021.97,1266728.0,152974835712.0
2017-10-30,4022.16,4033.34,3960.27,4009.72,1573876.0,193489846272.0
2017-10-31,3995.39,4009.28,3983.26,4006.72,1091787.0,142897201152.0
2017-11-01,4007.91,4032.46,3991.32,3996.62,1304173.0,166477135872.0
2017-11-02,3994.09,3999.23,3971.38,3997.13,1261005.0,151981359104.0
2017-11-03,3992.35,3999.34,3963.03,3992.7,1294044.0,158142054400.0
2017-11-06,3989.18,4021.64,3975.41,4020.89,1220811.0,158911856640.0
2017-11-07,4022.4,4064.22,4021.36,4054.25,1521166.0,193990967296.0
2017-11-08,4051.49,4089.15,4040.58,4048.01,1508277.0,200949743616.0
2017-11-09,4043.07,4076.61,4038.4,4075.9,1210563.0,159247204352.0
2017-11-10,4070.28,4116.71,4067.66,4111.91,1418171.0,198869827584.0
2017-11-13,4115.55,4137.65,4115.55,4128.07,1514463.0,205930790912.0
2017-11-14,4129.27,4133.55,4086.89,4099.35,1432369.0,199605010432.0
2017-11-15,4084.21,4102.81,4055.72,4073.67,1206357.0,177753079808.0
2017-11-16,4063.49,4107.62,4062.27,4105.01,1213844.0,172903874560.0
2017-11-17,4094.08,4122.38,4081.37,4120.85,1917841.0,253079306240.0
2017-11-20,4093.73,4144.51,4060.96,4143.83,1374472.0,191589629952.0
2017-11-21,4131.85,4220.26,4129.98,4217.7,1803508.0,253302194176.0
2017-11-22,4228.37,4260.64,4191.15,4227.57,1864770.0,254298357760.0
2017-11-23,4213.38,4214.19,4086.9,4102.4,1781472.0,237536706560.0
2017-11-24,4089.47,4116.59,4057.49,4104.2,1308580.0,182912188416.0
2017-11-27,4088.93,4088.93,4037.15,4049.95,1434552.0,183004545024.0
2017-11-28,4034.21,4056.48,4010.3,4055.82,1020580.0,135539646464.0
2017-11-29,4061.35,4069.24,4004.69,4053.75,1245536.0,165743345664.0
2017-11-30,4034.01,4052.8,3988.0,4006.1,1079833.0,145829953536.0
2017-12-01,4003.56,4027.11,3984.38,3998.14,973869.0,136010924032.0
2017-12-04,3989.05,4032.99,3982.32,4018.86,1026472.0,138223058944.0
2017-12-05,4007.94,4045.93,4006.54,4040.17,1540870.0,196337664000.0
2017-12-06,4027.12,4031.75,3964.81,4015.82,1092862.0,144114958336.0
2017-12-07,4003.58,4017.95,3955.99,3971.06,902540.0,119651205120.0
2017-12-08,3962.83,4014.14,3955.44,4003.38,892828.0,124371230720.0
2017-12-11,4006.88,4069.5,4005.27,4069.5,971489.0,148476592128.0
2017-12-12,4068.51,4070.15,4015.45,4016.02,843387.0,123515183104.0
2017-12-13,4013.83,4052.69,4004.74,4050.09,775461.0,115006382080.0
2017-12-14,4050.9,4057.62,4013.85,4026.15,807688.0,115086942208.0
2017-12-15,4018.73,4020.27,3974.93,3980.86,890443.0,118474145792.0
2017-12-18,3983.3,4008.07,3967.93,3985.29,778533.0,111724347392.0
2017-12-19,3985.82,4035.63,3985.82,4035.33,775289.0,115998203904.0
2017-12-20,4036.02,4044.85,4015.63,4030.49,906045.0,126812880896.0
2017-12-21,4023.08,4080.78,4014.65,4067.85,968360.0,137819521024.0
2017-12-22,4064.91,4076.8,4048.49,4054.6,734736.0,104426496000.0
2017-12-25,4057.42,4086.93,4026.45,4041.54,919269.0,129938841600.0
2017-12-26,4040.62,4056.86,4015.3,4053.62,911187.0,119725096960.0
2017-12-27,4045.28,4047.74,3986.74,3991.21,1051535.0,140516900864.0
2017-12-28,3993.0,4036.7,3980.24,4018.9,1185428.0,153636700160.0
2017-12-29,4022.88,4043.14,4012.88,4030.86,904866.0,121257041920.0
2018-01-02,4045.21,4087.78,4045.21,4087.4,1469354.0,178402033664.0
2018-01-03,4091.46,4140.05,4088.73,4111.39,1518522.0,205726892032.0
2018-01-04,4114.12,4137.64,4105.89,4128.81,1345437.0,174523564032.0
2018-01-05,4133.34,4151.28,4123.28,4138.75,1490098.0,185206292480.0
2018-01-08,4140.85,4166.32,4127.31,4160.16,1738776.0,226403876864.0
2018-01-09,4157.54,4191.28,4153.5,4189.3,1390342.0,181975072768.0
2018-01-10,4187.2,4211.05,4175.14,4207.81,1511216.0,194850258944.0
2018-01-11,4197.11,4211.8,4181.96,4205.59,1215785.0,170407313408.0
2018-01-12,4205.14,4227.39,4199.03,4225.0,1113547.0,157606215680.0
2018-01-15,4229.84,4262.93,4216.36,4225.24,1709079.0,234986586112.0
2018-01-16,4215.62,4260.21,4213.13,4258.47,1614949.0,228271226880.0
2018-01-17,4261.78,4283.34,4230.54,4248.12,2143110.0,284554362880.0
2018-01-18,4259.38,4292.64,4246.68,4271.42,1720328.0,225289682944.0
2018-01-19,4281.94,4316.57,4269.62,4285.4,2094905.0,258554724352.0
2018-01-22,4276.48,4338.48,4275.9,4336.6,1746432.0,233960226816.0
2018-01-23,4346.89,4383.57,4346.79,4382.61,2018675.0,257113358336.0
2018-01-24,4389.45,4397.82,4349.09,4389.89,2198189.0,284470804480.0
2018-01-25,4381.98,4392.2,4336.24,4365.08,1953749.0,250308083712.0
2018-01-26,4352.22,4403.34,4351.49,4381.3,1772272.0,223331303424.0
2018-01-29,4387.06,4395.91,4287.11,4302.02,1911003.0,256176324608.0
2018-01-30,4286.68,4308.51,4251.57,4256.1,1390347.0,186650558464.0
2018-01-31,4234.11,4287.86,4232.77,4275.9,1452101.0,194401796096.0
2018-02-01,4276.34,4287.39,4214.29,4245.9,1900029.0,239230304256.0
2018-02-02,4213.94,4271.76,4181.78,4271.23,1460668.0,191169871872.0
2018-02-05,4204.46,4274.15,4200.14,4274.15,1613477.0,217360138240.0
2018-02-06,4182.33,4211.52,4131.56,4148.89,2149104.0,279415095296.0
2018-02-07,4205.74,4212.57,4048.42,4050.5,2031274.0,261507022848.0
2018-02-08,4022.88,4071.67,3974.68,4012.05,1592699.0,199061766144.0
2018-02-09,3896.17,3911.29,3759.15,3840.65,2063498.0,246774824960.0
2018-02-12,3846.27,3907.84,3828.07,3890.1,1161826.0,149858041856.0
2018-02-13,3925.6,3986.98,3925.6,3935.63,1125658.0,144479354880.0
2018-02-14,3945.09,3971.4,3923.13,3966.96,710813.0,93110198272.0
2018-02-22,4020.97,4058.79,4009.92,4052.73,1058115.0,138334355456.0
2018-02-23,4061.75,4085.2,4035.23,4071.09,994587.0,128195837952.0
2018-02-26,4093.4,4128.74,4048.98,4118.42,1378810.0,179013091328.0
2018-02-27,4120.87,4120.87,4051.81,4058.98,1259344.0,169684893696.0
2018-02-28,4016.79,4051.71,3991.71,4023.64,1093435.0,152493916160.0
2018-03-01,3994.87,4061.03,3986.89,4049.09,1101998.0,146003460096.0
2018-03-02,4014.95,4044.42,4006.94,4016.46,961650.0,130931179520.0
2018-03-05,4021.66,4042.83,3995.87,4018.1,879525.0,118197862400.0
2018-03-06,4034.99,4067.55,3998.93,4066.56,1387624.0,171370659840.0
2018-03-07,4063.5,4089.7,4027.94,4036.65,1069524.0,136572305408.0
2018-03-08,4038.95,4078.23,4029.71,4077.6,911558.0,123634638848.0
2018-03-09,4088.07,4110.67,4076.45,4108.87,1137018.0,150024126464.0
2018-03-12,4130.71,4139.53,4112.77,4127.67,1409067.0,190367596544.0
2018-03-13,4124.33,4130.28,4087.56,4091.25,1117664.0,141174161408.0
2018-03-14,4076.06,4089.09,4066.49,4073.34,990134.0,131537960960.0
2018-03-15,4058.71,4098.99,4058.71,4096.16,881611.0,126882455552.0
2018-03-16,4096.89,4110.05,4055.82,4056.42,848961.0,122125344768.0
2018-03-19,4054.62,4074.52,4033.52,4074.25,815028.0,118183813120.0
2018-03-20,4045.74,4080.19,4040.31,4077.7,806052.0,111980232704.0
2018-03-21,4097.02,4110.12,4046.24,4061.05,976094.0,139330404352.0
2018-03-22,4062.07,4072.38,4003.72,4020.35,890952.0,127664340992.0
2018-03-23,3896.74,3928.51,3834.94,3904.94,1800804.0,218905034752.0
2018-03-26,3862.69,3883.9,3829.92,3879.89,1151391.0,156604530688.0
2018-03-27,3927.49,3936.78,3881.87,3913.27,1137007.0,162291548160.0
2018-03-28,3865.05,3907.28,3835.88,3842.72,1014949.0,155848949760.0
2018-03-29,3854.59,3913.96,3794.26,3894.05,1166290.0,164996775936.0
2018-03-30,3893.75,3915.35,3879.21,3898.5,975122.0,137959276544.0
2018-04-02,3897.01,3937.02,3882.89,3886.92,1112426.0,159356076032.0
2018-04-03,3850.15,3878.15,3839.93,3862.48,951373.0,132049936384.0
2018-04-04,3873.63,3898.61,3852.5,3854.86,887306.0,131593068544.0
2018-04-09,3851.95,3870.67,3827.41,3852.93,841054.0,118167273472.0
2018-04-10,3860.72,3927.42,3851.8,3927.17,1061737.0,137941303296.0
2018-04-11,3934.17,3958.71,3924.96,3938.34,1119330.0,139989286912.0
2018-04-12,3935.67,3937.78,3896.18,3898.64,826994.0,108075565056.0
2018-04-13,3920.74,3929.95,3866.19,3871.14,715442.0,98921824256.0
2018-04-16,3862.47,3869.16,3789.61,3808.86,992177.0,131566870528.0
2018-04-17,3812.87,3822.63,3745.44,3748.64,906107.0,126518755328.0
2018-04-18,3785.31,3789.66,3708.11,3766.28,1066767.0,143077670912.0
2018-04-19,3774.78,3824.03,3767.8,3811.84,990540.0,127520120832.0
2018-04-20,3801.21,3815.44,3750.1,3760.85,992829.0,123550662656.0
2018-04-23,3754.69,3787.4,3735.18,3766.33,903562.0,111763030016.0
2018-04-24,3769.88,3854.43,3769.88,3843.49,1142195.0,145700519936.0
2018-04-25,3824.59,3838.69,3817.03,3828.7,781726.0,105750446080.0
2018-04-26,3823.39,3828.71,3744.89,3755.49,871506.0,125772308480.0
2018-04-27,3771.04,3776.98,3714.64,3756.88,895317.0,142113619968.0
2018-05-02,3769.93,3787.3,3744.55,3763.65,833010.0,120083480576.0
2018-05-03,3756.17,3797.53,3732.37,3793.0,939611.0,122740170752.0
2018-05-04,3784.32,3801.52,3770.94,3774.6,715542.0,98315255808.0
2018-05-07,3782.54,3834.59,3776.03,3834.19,872861.0,126354800640.0
2018-05-08,3834.61,3892.07,3833.73,3878.68,942151.0,135445864448.0
2018-05-09,3876.13,3878.94,3855.74,3871.62,667129.0,92322897920.0
2018-05-10,3882.84,3894.49,3867.31,3893.06,706678.0,103255138304.0
2018-05-11,3902.15,3903.34,3871.95,3872.84,733566.0,107715461120.0
2018-05-14,3886.87,3919.3,3886.87,3909.29,819760.0,122520051712.0
2018-05-15,3920.14,3924.34,3892.92,3924.1,760495.0,106091905024.0
2018-05-16,3909.82,3923.34,3889.19,3892.84,719136.0,106533928960.0
2018-05-17,3895.49,3899.51,3858.85,3864.05,590301.0,87104167936.0
2018-05-18,3860.16,3903.06,3841.9,3903.06,726139.0,96823853056.0
2018-05-21,3925.54,3937.46,3913.6,3921.24,926417.0,120528723968.0
2018-05-22,3918.82,3918.82,3881.17,3906.21,753687.0,102883344384.0
2018-05-23,3898.27,3898.27,3854.58,3854.58,837223.0,110684504064.0
2018-05-24,3853.29,3859.1,3823.92,3827.22,683450.0,93408223232.0
2018-05-25,3823.75,3841.12,3804.14,3816.5,708363.0,95667544064.0
2018-05-28,3816.27,3846.55,3799.32,3833.26,715211.0,100001636352.0
2018-05-29,3824.19,3841.78,3800.67,3804.01,815526.0,117288583168.0
2018-05-30,3755.18,3767.89,3722.07,3723.37,879132.0,115858972672.0
2018-05-31,3749.3,3804.79,3742.53,3802.38,926668.0,130545418240.0
2018-06-01,3789.67,3802.54,3753.84,3770.59,778218.0,105934864384.0
2018-06-04,3785.19,3813.41,3776.62,3807.58,766243.0,115146465280.0
2018-06-05,3811.29,3845.56,3800.93,3845.32,786873.0,121261465600.0
2018-06-06,3839.68,3848.33,3830.9,3837.35,731172.0,107142045696.0
2018-06-07,3846.94,3859.85,3827.69,3831.01,802561.0,112365707264.0
2018-06-08,3819.45,3819.46,3759.27,3779.62,833373.0,107818795008.0
2018-06-11,3770.21,3792.55,3756.52,3779.98,687098.0,105597927424.0
2018-06-12,3783.19,3830.47,3765.26,3825.95,732062.0,116217143296.0
2018-06-13,3814.62,3817.45,3782.07,3788.34,663779.0,97185497088.0
2018-06-14,3774.64,3808.16,3759.25,3773.37,684713.0,99234013184.0
2018-06-15,3763.04,3780.34,3737.43,3753.43,854888.0,109534904320.0
2018-06-19,3702.67,3712.82,3583.02,3621.12,1607065.0,193848803328.0
2018-06-20,3602.55,3649.34,3578.17,3635.44,867180.0,112804814848.0
2018-06-21,3633.56,3673.56,3589.49,3592.97,939085.0,115584147456.0
2018-06-22,3567.89,3609.08,3542.46,3608.9,751178.0,89687285760.0
2018-06-25,3625.8,3631.03,3559.03,3560.48,798770.0,106690347008.0
2018-06-26,3521.59,3541.78,3478.21,3531.11,849852.0,108132163584.0
2018-06-27,3525.13,3537.66,3441.79,3459.26,814918.0,107628896256.0
2018-06-28,3434.94,3477.06,3416.95,3423.53,759180.0,98570526720.0
2018-06-29,3431.96,3512.38,3425.22,3510.98,772570.0,97616363520.0
2018-07-02,3504.46,3506.9,3383.5,3407.96,843514.0,107601543168.0
2018-07-03,3410.48,3422.04,3319.29,3409.28,952786.0,129898020864.0
2018-07-04,3398.78,3418.33,3359.09,3363.75,751580.0,93648560128.0
2018-07-05,3365.55,3398.49,3330.71,3342.44,815879.0,97544617984.0
2018-07-06,3347.06,3396.25,3295.73,3365.12,860975.0,109481943040.0
2018-07-09,3378.91,3459.32,3378.91,3459.18,766015.0,100918861824.0
2018-07-10,3464.91,3474.14,3437.27,3467.52,695488.0,90127441920.0
2018-07-11,3398.93,3427.57,3375.14,3407.53,720409.0,89661505536.0
2018-07-12,3403.33,3499.1,3403.33,3481.06,963535.0,117805514752.0
2018-07-13,3488.5,3499.76,3474.91,3492.69,729558.0,99800186880.0
2018-07-16,3488.97,3506.24,3459.73,3472.09,682820.0,90754285568.0
2018-07-17,3466.42,3467.19,3420.97,3449.38,619830.0,85720563712.0
2018-07-18,3456.61,3479.26,3430.16,3431.32,665303.0,88556871680.0
2018-07-19,3444.8,3466.51,3417.96,3428.34,684777.0,88804909056.0
2018-07-20,3426.46,3505.93,3398.95,3492.89,1019847.0,122196951040.0
2018-07-23,3471.86,3527.53,3464.65,3525.75,1190366.0,143960932352.0
2018-07-24,3530.66,3596.51,3530.66,3581.71,1569124.0,177448960000.0
2018-07-25,3589.51,3589.98,3566.31,3577.75,967585.0,112176693248.0
2018-07-26,3583.32,3593.92,3528.64,3536.25,903496.0,105577283584.0
2018-07-27,3533.77,3545.41,3512.7,3521.23,701781.0,81192173568.0
2018-07-30,3520.85,3550.9,3489.55,3515.08,821169.0,96183099392.0
2018-07-31,3510.47,3528.15,3493.15,3517.66,679808.0,80022151168.0
2018-08-01,3530.03,3543.61,3446.78,3447.39,903486.0,107477213184.0
2018-08-02,3434.35,3434.35,3322.1,3370.96,1013087.0,122401284096.0
2018-08-03,3366.66,3381.34,3315.2,3315.28,707969.0,91395989504.0
2018-08-06,3312.82,3344.25,3257.69,3273.27,779750.0,97517993984.0
2018-08-07,3284.98,3368.96,3263.5,3368.87,917839.0,107512225792.0
2018-08-08,3362.15,3368.16,3311.77,3314.51,792848.0,90958913536.0
2018-08-09,3303.48,3408.39,3299.62,3397.53,919575.0,108802318336.0
2018-08-10,3398.41,3424.04,3380.57,3405.02,689672.0,85634523136.0
2018-08-13,3369.98,3396.19,3336.7,3390.34,761915.0,90869293056.0
2018-08-14,3386.48,3391.73,3356.61,3372.91,606514.0,72121991168.0
2018-08-15,3371.96,3372.14,3288.71,3291.98,681740.0,83402194944.0
2018-08-16,3251.86,3315.2,3231.56,3276.73,765473.0,89269174272.0
2018-08-17,3305.9,3311.57,3224.1,3229.62,673954.0,84452450304.0
2018-08-20,3238.22,3267.25,3209.01,3267.25,709042.0,88963383296.0
2018-08-21,3271.84,3331.71,3270.03,3326.65,752055.0,97925840896.0
2018-08-22,3328.97,3328.97,3299.39,3307.95,507870.0,66548535296.0
2018-08-23,3308.46,3336.11,3285.81,3320.03,611123.0,80212787200.0
2018-08-24,3308.48,3353.04,3291.87,3325.33,637658.0,77197844480.0
2018-08-27,3339.39,3406.57,3339.26,3406.57,942700.0,114960965632.0
2018-08-28,3408.15,3416.59,3388.81,3400.17,754453.0,94945951744.0
2018-08-29,3393.05,3398.71,3377.12,3386.57,670204.0,79072296960.0
2018-08-30,3385.81,3402.56,3349.47,3351.09,683852.0,80226050048.0
2018-08-31,3333.38,3356.58,3310.87,3334.5,762056.0,96091889664.0
2018-09-03,3320.69,3325.61,3291.78,3321.82,664298.0,81305681920.0
2018-09-04,3324.19,3370.96,3307.96,3363.9,670888.0,85892038656.0
2018-09-05,3349.7,3354.2,3298.14,3298.14,643018.0,80656678912.0
2018-09-06,3286.66,3311.5,3253.76,3262.88,623002.0,79373139968.0
2018-09-07,3273.89,3316.62,3253.73,3277.64,639474.0,81263443968.0
2018-09-10,3271.38,3277.88,3227.85,3230.07,638170.0,76175581184.0
2018-09-11,3229.71,3245.62,3209.11,3224.21,584913.0,67722117120.0
2018-09-12,3216.99,3225.6,3194.98,3202.03,546279.0,68887019520.0
2018-09-13,3239.69,3249.59,3191.4,3236.57,672903.0,85887959040.0
2018-09-14,3242.83,3254.1,3227.94,3242.09,601306.0,76481208320.0
2018-09-17,3224.93,3230.79,3200.51,3204.92,522595.0,60650942464.0
2018-09-18,3193.64,3270.11,3193.64,3269.43,704250.0,83899138048.0
2018-09-19,3262.0,3335.99,3258.31,3312.48,891706.0,109395427328.0
2018-09-20,3314.88,3332.31,3303.07,3310.13,645610.0,76660842496.0
2018-09-21,3320.7,3410.49,3307.77,3410.49,1084160.0,123573116928.0
2018-09-25,3375.97,3394.38,3367.03,3379.8,690546.0,82870026240.0
2018-09-26,3388.56,3448.26,3383.24,3417.24,931733.0,119113318400.0
2018-09-27,3415.95,3423.71,3394.73,3403.59,697652.0,87573299200.0
2018-09-28,3409.96,3444.99,3404.7,3438.87,843777.0,94880276480.0
