datetime,open,high,low,close,volume,amount,code
2026-03-17,4.686,4.731,4.645,4.646,723337660.0,3388771831.0,510300.SH
2026-03-18,4.652,4.67,4.616,4.662,770262709.0,3575798297.0,510300.SH
2026-03-19,4.621,4.641,4.581,4.599,772241809.0,3558170504.0,510300.SH
2026-03-20,4.598,4.635,4.573,4.576,761273568.0,3509938019.0,510300.SH
2026-03-23,4.528,4.537,4.406,4.43,1523498110.0,6799292790.0,510300.SH
2026-03-24,4.463,4.48,4.405,4.479,850435100.0,3784113263.0,510300.SH
2026-03-25,4.51,4.549,4.504,4.544,867712637.0,3932266869.0,510300.SH
2026-03-26,4.536,4.547,4.477,4.488,474242414.0,2139118213.0,510300.SH
2026-03-27,4.45,4.53,4.445,4.508,562690826.0,2529639239.0,510300.SH
2026-03-30,4.462,4.505,4.453,4.5,543994287.0,2434696108.0,510300.SH
2026-03-31,4.501,4.529,4.462,4.463,530565553.0,2385310576.0,510300.SH
2026-04-01,4.52,4.542,4.501,4.534,501228066.0,2267466693.0,510300.SH
2026-04-02,4.521,4.526,4.47,4.489,466351103.0,2098973595.0,510300.SH
2026-04-03,4.495,4.506,4.446,4.454,426109595.0,1903072420.0,510300.SH
2026-04-07,4.455,4.47,4.431,4.446,428568561.0,1908516206.0,510300.SH
2026-04-08,4.519,4.604,4.517,4.602,996884580.0,4550818244.0,510300.SH
2026-04-09,4.573,4.586,4.56,4.572,704955323.0,3223934997.0,510300.SH
2026-04-10,4.588,4.664,4.588,4.642,906387271.0,4203124967.0,510300.SH
2026-04-13,4.629,4.66,4.623,4.652,392892599.0,1825187755.0,510300.SH
2026-04-14,4.679,4.712,4.663,4.712,427657077.0,2005429241.0,510300.SH
2026-04-15,4.732,4.746,4.684,4.694,675980605.0,3185349113.0,510300.SH
2026-04-16,4.704,4.747,4.7,4.746,853234423.0,4036951794.0,510300.SH
2026-04-17,4.737,4.75,4.722,4.739,736150074.0,3485941360.0,510300.SH
2026-04-20,4.735,4.777,4.728,4.765,762457819.0,3627929894.0,510300.SH
2026-04-21,4.764,4.786,4.73,4.776,636108137.0,3026895923.0,510300.SH
2026-04-22,4.76,4.813,4.756,4.811,1012592563.0,4851593064.0,510300.SH
2026-04-23,4.82,4.834,4.772,4.801,1008518112.0,4848688474.0,510300.SH
2026-04-24,4.785,4.798,4.75,4.782,719322606.0,3432906825.0,510300.SH
2026-04-27,4.786,4.81,4.773,4.782,928036020.0,4443760487.0,510300.SH
2026-04-28,4.766,4.79,4.757,4.77,864420229.0,4125806962.0,510300.SH
2026-04-29,4.755,4.828,4.755,4.821,1279679774.0,6139314265.0,510300.SH
2026-04-30,4.83,4.841,4.808,4.824,1651786402.0,7965711080.0,510300.SH
2026-05-06,4.866,4.914,4.852,4.888,1867782757.0,9131466569.0,510300.SH
2026-05-07,4.905,4.914,4.879,4.912,2094622649.0,10262731527.0,510300.SH
2026-05-08,4.89,4.902,4.862,4.886,1253564919.0,6121164078.0,510300.SH
2026-05-11,4.911,4.98,4.9,4.966,2116521779.0,10456512044.0,510300.SH
2026-05-12,4.975,4.987,4.944,4.963,1002170459.0,4976355850.0,510300.SH
2026-05-13,4.94,5.023,4.939,5.017,1272615005.0,6331249194.0,510300.SH
2026-05-14,5.037,5.041,4.931,4.941,1028164563.0,5118663487.0,510300.SH
2026-05-15,4.935,4.954,4.852,4.878,1047902445.0,5135152285.0,510300.SH
2026-05-18,4.855,4.885,4.819,4.852,583576370.0,2832450612.0,510300.SH
2026-05-19,4.843,4.874,4.789,4.869,967499889.0,4670192858.0,510300.SH
2026-05-20,4.845,4.882,4.84,4.871,959720086.0,4664422387.0,510300.SH
2026-05-21,4.897,4.954,4.801,4.808,1205577337.0,5913215496.0,510300.SH
2026-05-22,4.828,4.868,4.807,4.862,1325051845.0,6421618436.0,510300.SH
2026-05-25,4.88,4.938,4.872,4.937,1625055928.0,7970991059.0,510300.SH
2026-05-26,4.912,4.975,4.91,4.972,968675161.0,4786813577.0,510300.SH
2026-05-27,4.963,4.993,4.913,4.932,640521540.0,3174582673.0,510300.SH
2026-05-28,4.917,4.948,4.866,4.932,439649824.0,2155076599.0,510300.SH
2026-05-29,4.946,4.978,4.9,4.923,656685445.0,3243446893.0,510300.SH
2026-06-01,4.923,4.94,4.861,4.868,499092716.0,2443095510.0,510300.SH
2026-06-02,4.867,4.956,4.856,4.936,680943744.0,3345673270.0,510300.SH
2026-06-03,4.938,5.016,4.928,4.965,760461891.0,3784497955.0,510300.SH
2026-06-04,4.919,4.961,4.91,4.926,609728284.0,3006706301.0,510300.SH
2026-06-05,4.909,4.948,4.825,4.843,618292734.0,3023262809.0,510300.SH
2026-06-08,4.79,4.808,4.705,4.739,923272364.0,4394322754.0,510300.SH
2026-06-09,4.764,4.828,4.741,4.826,436164482.0,2085593718.0,510300.SH
2026-06-10,4.79,4.814,4.751,4.784,393162295.0,1879211957.0,510300.SH
2026-06-11,4.766,4.793,4.718,4.751,416068768.0,1975529542.0,510300.SH
2026-06-12,4.81,4.846,4.789,4.818,780885896.0,3761995011.0,510300.SH
2026-06-15,4.858,4.92,4.839,4.919,1623300671.0,7928405421.0,510300.SH
2026-06-16,4.92,4.933,4.893,4.91,908529432.0,4467242130.0,510300.SH
2026-06-17,4.898,4.96,4.894,4.958,1391186980.0,6854308726.0,510300.SH
2026-06-18,4.943,5.001,4.941,4.984,1293343039.0,6434057084.0,510300.SH
2026-06-22,4.983,5.095,4.954,5.091,1913157765.0,9643147387.0,510300.SH
2026-06-23,5.079,5.095,4.915,4.942,2617335439.0,13121283633.0,510300.SH
2026-06-24,4.929,4.978,4.916,4.967,2590673409.0,12839317641.0,510300.SH
2026-06-25,4.973,5.055,4.966,5.048,2640608736.0,13252886361.0,510300.SH
2026-06-26,5.008,5.015,4.88,4.907,958242943.0,4730764080.0,510300.SH
2026-06-29,4.897,4.966,4.866,4.959,1484805733.0,7294621804.0,510300.SH
2026-06-30,4.947,5.022,4.942,5.019,2029721263.0,10142732805.0,510300.SH
2026-07-01,5.009,5.054,4.957,4.998,962619027.0,4820926453.0,510300.SH
2026-07-02,4.955,4.96,4.835,4.85,1369153610.0,6704066004.0,510300.SH
2026-07-03,4.83,4.927,4.828,4.876,1998330782.0,9792434457.0,510300.SH
2026-07-06,4.9,4.914,4.831,4.877,617991815.0,3016661205.0,510300.SH
2026-07-07,4.858,4.877,4.796,4.826,698696778.0,3378515920.0,510300.SH
2026-07-08,4.836,4.872,4.793,4.798,484684769.0,2337287019.0,510300.SH
2026-07-09,4.813,4.925,4.777,4.916,955859248.0,4636438104.0,510300.SH
2026-07-10,4.918,4.949,4.827,4.829,824280021.0,4039507185.0,510300.SH
2026-07-13,4.802,4.821,4.719,4.744,1619052968.0,7705111563.0,510300.SH
2026-07-14,4.744,4.838,4.696,4.837,1808440038.0,8630537927.0,510300.SH
2026-07-15,4.829,4.87,4.819,4.838,722032704.0,3497653884.0,510300.SH
2026-07-16,4.775,4.825,4.724,4.753,1657822791.0,7909234146.0,510300.SH
2026-07-17,4.72,4.73,4.546,4.589,3164775715.0,14648790580.0,510300.SH
2026-07-20,4.63,4.685,4.577,4.65,4010453802.0,18562451759.0,510300.SH
2026-07-21,4.677,4.789,4.617,4.787,2738832112.0,12894642144.0,510300.SH
2026-07-22,4.75,4.823,4.75,4.765,1265037941.0,6059305801.0,510300.SH
2026-07-23,4.774,4.795,4.755,4.787,581178559.0,2775499281.0,510300.SH
2026-07-24,4.75,4.759,4.699,4.701,1024763152.0,4844479626.0,510300.SH
2026-07-27,4.702,4.758,4.674,4.753,971592730.0,4584814670.0,510300.SH
2026-07-28,4.69,4.7,4.609,4.627,1685398667.0,7832309396.0,510300.SH
2026-07-29,4.624,4.686,4.574,4.657,1509202712.0,6987965715.0,510300.SH
2026-07-30,4.63,4.655,4.536,4.605,1512038903.0,6953209405.0,510300.SH
2026-07-31,4.68,4.703,4.644,4.653,1501626267.0,7016550822.0,510300.SH
2026-08-03,4.624,4.638,4.591,4.599,926392107.0,4269964026.0,510300.SH
2026-08-04,4.618,4.672,4.615,4.651,1173042866.0,5451256791.0,510300.SH
2026-08-05,4.62,4.737,4.613,4.714,1424565836.0,6690045414.0,510300.SH
2026-08-06,4.688,4.731,4.668,4.709,878355996.0,4127254988.0,510300.SH
2026-08-07,4.706,4.764,4.706,4.751,943535585.0,4474693309.0,510300.SH
2026-08-10,4.755,4.772,4.72,4.759,561085163.0,2663755927.0,510300.SH
2026-08-11,4.75,4.775,4.722,4.728,535321917.0,2541400132.0,510300.SH
2026-08-12,4.727,4.759,4.72,4.748,901013743.0,4275919625.0,510300.SH
2026-08-13,4.77,4.786,4.725,4.729,915582741.0,4364799044.0,510300.SH
2026-08-14,4.737,4.742,4.701,4.726,685952984.0,3238306187.0,510300.SH
2026-08-17,4.73,4.802,4.725,4.801,835656114.0,3985898570.0,510300.SH
2026-08-18,4.794,4.803,4.751,4.787,657644405.0,3143413605.0,510300.SH
2026-08-19,4.748,4.749,4.627,4.654,1532722915.0,7147497737.0,510300.SH
2026-08-20,4.67,4.689,4.632,4.653,748866292.0,3491619584.0,510300.SH
2026-08-21,4.648,4.693,4.641,4.68,727384630.0,3400014848.0,510300.SH
