datetime,open,high,low,close,volume,amount,code
2025-01-02,14.88302215,15.0272934,14.16743675,14.3232497,2122114.0,53727661.67,001311.SZ
2025-01-03,14.3694165,14.59447965,13.965457,14.04047805,1742915.0,43255393.64,001311.SZ
2025-01-06,14.01739465,14.47906265,13.83272745,14.196291,1527844.0,37590100.51,001311.SZ
2025-01-07,14.2309161,14.427125,14.0924157,14.31747885,1011730.0,25020412.34,001311.SZ
2025-01-08,14.3232497,14.35210395,13.8269566,14.22514525,1587237.0,38863606.01,001311.SZ
2025-01-09,14.1385825,14.42135415,14.10972825,14.311708,1117897.0,27680619.74,001311.SZ
2025-01-10,14.36364565,14.8195428,14.29439545,14.311708,2245941.0,56696271.11,001311.SZ
2025-01-13,14.14435335,14.57139625,14.14435335,14.45597925,1413886.0,35258831.83,001311.SZ
2025-01-14,14.7387509,15.2696691,14.47906265,15.25235655,2901623.0,74999269.75,001311.SZ
2025-01-15,15.5235865,15.5235865,15.07923105,15.22927315,1811676.0,47850521.46,001311.SZ
2025-01-16,15.350461,15.4427946,15.09077275,15.2465857,1317455.0,34868684.04,001311.SZ
2025-01-17,15.20618975,15.3273776,15.03306425,15.2004189,1180733.0,31032414.82,001311.SZ
2025-01-20,15.2696691,15.4197112,15.1888772,15.28698165,1027859.0,27255194.51,001311.SZ
2025-01-21,15.36777355,15.3735444,15.1542521,15.350461,981576.0,25963165.11,001311.SZ
2025-01-22,15.28698165,15.3042942,14.74452175,14.74452175,2328326.0,60370662.6,001311.SZ
2025-01-23,14.91764725,15.119627,14.79068855,14.82531365,1930533.0,49939720.32,001311.SZ
2025-01-24,14.80223025,15.19464805,14.7502926,15.18310635,1623052.0,42248933.8,001311.SZ
2025-01-27,15.2812108,15.32160675,14.80223025,14.84839705,1314589.0,34078998.44,001311.SZ
2025-02-05,14.9234181,15.09077275,14.88302215,14.91764725,1574970.0,40898908.21,001311.SZ
2025-02-06,14.91764725,15.40239865,14.8080011,15.3966278,1699896.0,44766243.89,001311.SZ
2025-02-07,15.56398245,15.5697533,15.2004189,15.33314845,2175302.0,58036415.99,001311.SZ
2025-02-10,15.3389193,15.3966278,15.0965436,15.21773145,1904002.0,50126715.8,001311.SZ
2025-02-11,15.52935735,16.74123585,15.4427946,16.5161727,8736167.0,242019117.84,001311.SZ
2025-02-12,16.15838,16.32573465,15.88715005,16.31419295,5924562.0,164858184.48,001311.SZ
2025-02-13,16.2160885,16.2160885,15.7544205,15.7659622,3775022.0,104300707.01,001311.SZ
2025-02-14,15.66785775,15.9737128,15.581295,15.8582958,2508866.0,68902781.94,001311.SZ
2025-02-17,15.77173305,16.02565045,15.6620869,16.0083379,2680605.0,73657432.21,001311.SZ
2025-02-18,16.02565045,16.04873385,15.65631605,15.66785775,2334199.0,64040645.1,001311.SZ
2025-02-19,15.69094115,16.38344315,15.67939945,16.25648445,5196237.0,145025415.84,001311.SZ
2025-02-20,16.25648445,16.31419295,16.01410875,16.1699217,2502061.0,69948627.99,001311.SZ
2025-02-21,16.1699217,16.2276302,16.00256705,16.11798405,2881547.0,80381981.82,001311.SZ
2025-02-24,16.1237549,16.3315055,15.86406665,16.1122132,2362294.0,65820058.76,001311.SZ
2025-02-25,15.9621711,16.2045468,15.8467541,16.02565045,1931781.0,53715144.38,001311.SZ
2025-02-26,16.09490065,17.5780091,16.04873385,17.3587168,10106247.0,296226313.23,001311.SZ
2025-02-27,17.38757105,17.4625921,16.76431925,17.24907065,5594911.0,166077073.43,001311.SZ
2025-02-28,17.1163411,17.16827875,16.32573465,16.3545889,4161852.0,120212973.36,001311.SZ
2025-03-03,16.33727635,16.60273545,16.1006715,16.23340105,2424307.0,68747399.92,001311.SZ
2025-03-04,16.15260915,16.5507978,16.0545047,16.4238391,2168795.0,61560447.82,001311.SZ
2025-03-05,16.61427715,16.70661075,16.273797,16.52194355,3160666.0,90163444.72,001311.SZ
2025-03-06,16.52194355,16.97206985,16.4469225,16.83356945,3061939.0,88969617.9,001311.SZ
2025-03-07,16.7816318,18.51865765,16.7816318,18.51865765,10734599.0,333918810.18,001311.SZ
2025-03-10,18.5244285,18.61099125,17.9473435,18.0281354,11014685.0,347620378.1,001311.SZ
2025-03-11,17.889635,17.9819686,17.44527955,17.82615565,5123962.0,157439508.9,001311.SZ
2025-03-12,17.9242601,18.7552625,17.8665516,18.3743864,10002245.0,318750201.63,001311.SZ
2025-03-13,18.2935945,18.5244285,17.60686335,17.7626763,5938424.0,184564610.29,001311.SZ
2025-03-14,17.7626763,18.26474025,17.49144635,18.09161475,4055988.0,125706916.38,001311.SZ
2025-03-17,18.1089273,18.38015725,17.7973014,18.235886,3970173.0,124858288.65,001311.SZ
2025-03-18,18.17240665,18.23011515,17.86078075,17.95311435,4143884.0,129275003.7,001311.SZ
2025-03-19,17.93003095,18.5013451,17.9242601,18.5013451,7127762.0,226162587.94,001311.SZ
2025-03-20,18.58790785,19.4246811,18.3628447,19.23424305,10146084.0,332334931.87,001311.SZ
2025-03-21,18.8822212,18.88799205,17.91848925,18.04544795,6497741.0,207449364.69,001311.SZ
2025-03-24,17.83769735,18.02236455,16.94898645,17.3010083,5131751.0,154979387.54,001311.SZ
2025-03-25,17.31255,17.59532165,16.966299,17.0355492,3376997.0,100806193.65,001311.SZ
2025-03-26,17.0240075,17.543384,16.94898645,17.34140425,2777735.0,83538246.03,001311.SZ
2025-03-27,17.31255,17.44527955,17.02977835,17.07594515,2227404.0,66354427.26,001311.SZ
2025-03-28,17.16827875,17.3587168,16.86819455,16.8970488,1792892.0,52937831.11,001311.SZ
2025-03-31,16.79894435,16.850882,16.1930051,16.4238391,2852782.0,81208235.5,001311.SZ
2025-04-01,16.41806825,16.63736055,16.2853387,16.34881805,2022271.0,57631501.98,001311.SZ
2025-04-02,16.3545889,16.6315897,16.2160885,16.504631,2077613.0,59355780.63,001311.SZ
2025-04-03,16.3084221,16.504631,15.9621711,16.0891298,2300889.0,64545302.22,001311.SZ
2025-04-07,15.21773145,15.2812108,14.47906265,14.47906265,2153064.0,54573861.31,001311.SZ
2025-04-08,13.7923315,14.47906265,13.272955,13.5153307,4322372.0,102280201.64,001311.SZ
2025-04-09,13.38260115,13.92506105,12.6266198,13.8615817,3404159.0,79115740.22,001311.SZ
2025-04-10,14.1616659,14.65218815,14.15589505,14.29439545,3791617.0,94377376.91,001311.SZ
2025-04-11,14.2309161,14.55985455,14.080874,14.4155833,2357158.0,58977188.29,001311.SZ
2025-04-14,14.55985455,14.7618343,14.52522945,14.5771671,2089780.0,52948385.24,001311.SZ
2025-04-15,14.5771671,14.68681325,14.37518735,14.5540837,1249609.0,31455875.29,001311.SZ
2025-04-16,14.542542,14.54831285,14.10972825,14.3463331,1734520.0,43010782.82,001311.SZ
2025-04-17,14.21360355,14.4502084,14.20206185,14.311708,1161060.0,28902570.11,001311.SZ
2025-04-18,14.3463331,14.4732918,14.196291,14.427125,1217548.0,30303042.6,001311.SZ
2025-04-21,14.47906265,15.00421,14.3001663,14.9926683,2408361.0,61417962.16,001311.SZ
