datetime,open,high,low,close,volume,amount,code
2024-01-02,46.0323171,46.11176878,44.75115876,44.7908846,30823658.0,1402697764.94,002230.SZ
2024-01-03,44.69157,44.7412273,42.37753982,42.98335888,57593644.0,2513704705.59,002230.SZ
2024-01-04,42.705278,42.8045926,41.25528484,41.4141882,47430077.0,1989797106.61,002230.SZ
2024-01-05,41.58302302,41.62274886,40.3713849,40.65939724,36701974.0,1515018364.49,002230.SZ
2024-01-08,40.54021972,40.69912308,39.68611416,39.73577146,30740082.0,1237026254.93,002230.SZ
2024-01-09,39.73577146,40.222413,39.4278962,39.88474336,30064101.0,1204613669.0,002230.SZ
2024-01-10,39.72584,40.0237838,38.51420188,39.1299524,34512052.0,1363231586.4,002230.SZ
2024-01-11,39.1299524,40.79843768,39.1299524,40.54021972,43825597.0,1775118929.58,002230.SZ
2024-01-12,40.3217276,40.5700141,39.8251546,39.91453774,24980138.0,1011210840.68,002230.SZ
2024-01-15,39.72584,40.5203568,39.3782389,39.60666248,26771173.0,1074969853.76,002230.SZ
2024-01-16,39.5272108,39.6761827,38.86180298,39.6761827,30257794.0,1195313411.32,002230.SZ
2024-01-17,39.85494898,39.91453774,38.91146028,38.91146028,25250180.0,1001958258.98,002230.SZ
2024-01-18,38.61351648,39.78542876,38.21625808,39.74570292,43138183.0,1687765602.79,002230.SZ
2024-01-19,39.58679956,39.90460628,38.9313232,39.0802951,26035163.0,1033864358.62,002230.SZ
2024-01-22,39.6265254,39.71590854,37.63030194,38.01762888,37725775.0,1473331114.54,002230.SZ
2024-01-23,37.8388626,41.82137806,37.61043902,41.82137806,105142255.0,4299831645.94,002230.SZ
2024-01-24,41.44398258,42.16897916,40.58987702,42.1093904,78055437.0,3262509818.66,002230.SZ
2024-01-25,41.68233762,42.6059634,41.05665564,42.3080196,67127371.0,2833551980.41,002230.SZ
2024-01-26,41.90082974,42.42719712,41.50357134,41.55322864,45240547.0,1905600546.1,002230.SZ
2024-01-29,41.54329718,41.79158368,40.1230984,40.13302986,44320020.0,1813963671.44,002230.SZ
2024-01-30,41.00699834,42.9039072,40.62960286,40.85802644,74398815.0,3127719708.39,002230.SZ
2024-01-31,41.58302302,41.712132,38.0374918,38.1368064,70080427.0,2772273053.46,002230.SZ
2024-02-01,37.65016486,41.95048704,37.1436604,40.70905454,97407555.0,3974416952.21,002230.SZ
2024-02-02,40.59980848,41.1659017,38.46454458,39.6265254,71250422.0,2854131196.53,002230.SZ
2024-02-05,39.3285816,41.09638148,38.02756034,39.21933554,75735070.0,3026060897.06,002230.SZ
2024-02-06,37.7892053,41.38439382,37.74947946,40.9176152,76951141.0,3083095860.34,002230.SZ
2024-02-07,41.215559,42.28815668,40.3217276,41.712132,70814124.0,2970325569.82,002230.SZ
2024-02-08,42.22856792,43.57924648,41.9107612,43.2515083,69832843.0,3014847521.24,002230.SZ
2024-02-19,45.5854014,46.6282047,44.3936262,46.22101484,103055020.0,4735696685.13,002230.SZ
2024-02-20,45.64499016,45.7840306,44.8901992,45.14841716,61915475.0,2824688878.27,002230.SZ
2024-02-21,44.35390036,45.6350587,44.11554532,44.71143292,56554637.0,2558770829.17,002230.SZ
2024-02-22,45.57546994,47.26381814,45.57546994,46.0323171,84005364.0,3913018471.55,002230.SZ
2024-02-23,46.3799182,46.45936988,45.3867722,46.01245418,53454014.0,2467860762.75,002230.SZ
2024-02-26,46.65799908,47.54189902,45.89327666,46.66793054,75091250.0,3552386990.55,002230.SZ
2024-02-27,46.36998674,49.6573,45.8833452,49.47853372,107787128.0,5205401506.06,002230.SZ
2024-02-28,49.5083281,50.09428424,47.23402376,47.2737496,97744520.0,4801975084.28,002230.SZ
2024-02-29,47.1247777,49.22031576,46.9758058,49.05148094,76707104.0,3745382146.05,002230.SZ
2024-03-01,49.52819102,53.12337954,49.4586708,52.20968522,125775034.0,6469301927.37,002230.SZ
2024-03-04,52.20968522,52.85523012,51.15695046,51.97133018,83211122.0,4354463065.52,002230.SZ
2024-03-05,51.643592,53.96755364,51.22647068,52.15009646,108417973.0,5733892174.52,002230.SZ
