datetime,open,high,low,close,volume,amount,code
2023-11-27,132.91920213,132.9279016,129.52640883,129.83958975,18526959.0,2774364092.32,000858.SZ
2023-11-28,129.87438763,130.56164576,128.44767455,129.40461625,13910316.0,2066506935.76,000858.SZ
2023-11-29,129.25672526,129.2741242,127.7952143,129.0131401,8648476.0,1279519709.13,000858.SZ
2023-11-30,128.90004699,129.96138233,128.76085547,129.75259505,10683306.0,1591108412.32,000858.SZ
2023-12-01,129.622103,129.622103,127.02096147,128.06489787,13430375.0,1977001207.31,000858.SZ
2023-12-04,127.43853603,128.46507349,126.65558373,126.88176995,10695582.0,1565168595.28,000858.SZ
2023-12-05,126.5772885,126.86437101,123.74126128,124.11533849,15041103.0,2167619334.59,000858.SZ
2023-12-06,124.0544422,126.3163044,123.23669202,125.3593627,14474212.0,2081995216.85,000858.SZ
2023-12-07,125.3593627,125.50725369,123.0975005,123.98484644,15107094.0,2152755581.71,000858.SZ
2023-12-08,123.98484644,125.5333521,123.72386234,124.34152471,14475928.0,2075536415.27,000858.SZ
2023-12-11,121.4446012,121.79258,118.79996232,121.0966224,32312072.0,4465383122.8,000858.SZ
2023-12-12,120.052686,121.51419696,119.81780031,121.1836171,14402267.0,2002700041.68,000858.SZ
2023-12-13,120.5746542,120.64424996,116.20752026,116.38150966,31864580.0,4313281475.84,000858.SZ
2023-12-14,117.442845,118.29539306,115.39846955,115.39846955,21441794.0,2872608825.88,000858.SZ
2023-12-15,116.28581549,118.1388026,115.5289616,116.3119139,20013278.0,2685090415.6,000858.SZ
2023-12-18,114.87650135,117.2688556,114.71991089,116.572898,12930013.0,1727901875.36,000858.SZ
2023-12-19,116.56419853,116.56419853,115.32017432,115.99003351,13016041.0,1732968199.63,000858.SZ
2023-12-20,116.44240595,116.51200171,114.9199987,114.94609711,10629969.0,1411911254.62,000858.SZ
2023-12-21,114.72861036,116.96437415,114.38063156,116.6598927,17664844.0,2355445615.95,000858.SZ
2023-12-22,116.62509482,117.2688556,115.32887379,116.06832874,16402338.0,2191023169.19,000858.SZ
2023-12-25,115.98133404,117.06876779,115.65945365,117.05136885,9862125.0,1322860816.57,000858.SZ
2023-12-26,117.05136885,117.05136885,116.23361867,116.85128104,7367832.0,986855945.14,000858.SZ
2023-12-27,116.85128104,117.25145666,115.72904941,116.42500701,10430850.0,1395667156.77,000858.SZ
2023-12-28,116.42500701,122.78431958,116.18142185,121.8795747,33610901.0,4647651265.17,000858.SZ
2023-12-29,121.79258,123.21929308,121.17491763,122.06226357,19454076.0,2730826835.35,000858.SZ
2024-01-02,122.0535641,122.0535641,118.1388026,118.312792,21526999.0,2947170556.8,000858.SZ
2024-01-03,118.29539306,118.89565649,116.35541125,117.33845136,16417109.0,2211980500.19,000858.SZ
2024-01-04,117.33845136,117.3558503,114.84170347,115.11138704,17876323.0,2371204451.67,000858.SZ
2024-01-05,114.833004,115.9639351,113.77166866,114.17184428,15630369.0,2062827516.43,000858.SZ
2024-01-08,113.97175647,114.08484958,111.353216,111.4402107,21020047.0,2706248455.91,000858.SZ
2024-01-09,111.4402107,112.55374286,110.83994727,111.18792607,17483816.0,2241449420.48,000858.SZ
2024-01-10,111.18792607,112.72773226,109.62202147,112.0491736,16530411.0,2118536476.06,000858.SZ
2024-01-11,111.9621789,113.5280835,110.67465734,112.76253014,15646396.0,2021717963.8,000858.SZ
2024-01-12,112.11876936,113.19750364,111.4402107,112.00567625,11920766.0,1539729131.14,000858.SZ
2024-01-15,111.353216,112.56244233,110.55286476,111.94477996,11582558.0,1485609938.54,000858.SZ
2024-01-16,111.28362024,112.46674816,110.42237271,111.70989427,12528653.0,1604334707.82,000858.SZ
2024-01-17,111.0052372,111.1792266,108.86516758,108.86516758,17675746.0,2232551975.01,000858.SZ
2024-01-18,108.5693856,111.46630911,107.16877093,111.2662213,23594821.0,2961463081.82,000858.SZ
2024-01-19,110.483269,112.66683597,109.71771564,112.12746883,22502046.0,2891090563.72,000858.SZ
2024-01-22,111.7011948,112.35365505,109.4393326,110.483269,21340958.0,2733754455.75,000858.SZ
2024-01-23,110.3092796,111.45760964,109.16094956,110.81384886,16198659.0,2053575259.83,000858.SZ
2024-01-24,111.50980646,111.77079056,108.96956122,111.39671335,16682387.0,2118643963.14,000858.SZ
2024-01-25,111.353216,114.05875117,110.97043932,114.05875117,27342127.0,3546308960.29,000858.SZ
2024-01-26,113.18880417,114.82430453,112.6581365,113.963057,19317416.0,2522565252.1,000858.SZ
2024-01-29,114.04135223,116.28581549,114.04135223,114.64161566,21614965.0,2860907561.52,000858.SZ
2024-01-30,113.7890676,113.8760623,110.98783826,111.10093137,17071977.0,2196117733.31,000858.SZ
2024-01-31,110.9182425,111.94477996,109.86560663,109.8743061,13521837.0,1717132838.83,000858.SZ
2024-02-01,109.38713578,111.10963084,108.86516758,110.0482955,13787549.0,1745356476.42,000858.SZ
